,Unnamed: 0,Unnamed: 0.1,state,job_opportunity_rank,affordability,economy,education and health,quality of life,safety,Climate,title,totalyearlycompensation,yearsofexperience,Education
3360,3360,3360,California,0,4,2,2,0,2,1,Data Scientist,250000,3,-1
3361,3361,3361,California,0,4,2,2,0,2,1,Software Engineer,356000,7,-1
3362,3362,3362,California,0,4,2,2,0,2,1,Software Engineer,258000,10,-1
3363,3363,3363,California,0,4,2,2,0,2,1,Software Engineer,258000,10,-1
3364,3364,3364,California,0,4,2,2,0,2,1,Software Engineering Manager,365000,15,-1
3365,3365,3365,California,0,4,2,2,0,2,1,Data Scientist,220000,6,-1
3366,3366,3366,California,0,4,2,2,0,2,1,Software Engineer,160000,1,-1
3367,3367,3367,California,0,4,2,2,0,2,1,Software Engineer,148000,1,-1
3368,3368,3368,California,0,4,2,2,0,2,1,Software Engineer,187000,17,-1
3369,3369,3369,California,0,4,2,2,0,2,1,Software Engineer,255000,15,-1
3370,3370,3370,California,0,4,2,2,0,2,1,Software Engineer,372000,5,-1
3371,3371,3371,California,0,4,2,2,0,2,1,Software Engineering Manager,900000,15,-1
3372,3372,3372,California,0,4,2,2,0,2,1,Software Engineer,230000,3,-1
3373,3373,3373,California,0,4,2,2,0,2,1,Software Engineering Manager,520000,20,-1
3374,3374,3374,California,0,4,2,2,0,2,1,Software Engineer,300000,10,-1
3375,3375,3375,California,0,4,2,2,0,2,1,Software Engineer,270000,2,-1
3376,3376,3376,California,0,4,2,2,0,2,1,Data Scientist,274000,7,-1
3377,3377,3377,California,0,4,2,2,0,2,1,Product Manager,325000,10,-1
3378,3378,3378,California,0,4,2,2,0,2,1,Software Engineer,100000,1,-1
3379,3379,3379,California,0,4,2,2,0,2,1,Software Engineer,137000,0,-1
3380,3380,3380,California,0,4,2,2,0,2,1,Software Engineer,150000,6,-1
3381,3381,3381,California,0,4,2,2,0,2,1,Software Engineer,190000,0,-1
3382,3382,3382,California,0,4,2,2,0,2,1,Software Engineer,405000,14,-1
3383,3383,3383,California,0,4,2,2,0,2,1,Software Engineer,464000,14,-1
3384,3384,3384,California,0,4,2,2,0,2,1,Software Engineer,160000,3,-1
3385,3385,3385,California,0,4,2,2,0,2,1,Software Engineer,280000,8,-1
3386,3386,3386,California,0,4,2,2,0,2,1,Software Engineer,310000,10,-1
3387,3387,3387,California,0,4,2,2,0,2,1,Software Engineer,155000,8,-1
3388,3388,3388,California,0,4,2,2,0,2,1,Software Engineer,306000,7,-1
3389,3389,3389,California,0,4,2,2,0,2,1,Software Engineer,234000,18,-1
3390,3390,3390,California,0,4,2,2,0,2,1,Software Engineer,278000,4,-1
3391,3391,3391,California,0,4,2,2,0,2,1,Software Engineer,350000,6,-1
3392,3392,3392,California,0,4,2,2,0,2,1,Software Engineer,185000,10,-1
3393,3393,3393,California,0,4,2,2,0,2,1,Software Engineer,165000,7,-1
3394,3394,3394,California,0,4,2,2,0,2,1,Software Engineer,158000,6,-1
3395,3395,3395,California,0,4,2,2,0,2,1,Software Engineer,206000,8,-1
3396,3396,3396,California,0,4,2,2,0,2,1,Software Engineer,260000,3,-1
3397,3397,3397,California,0,4,2,2,0,2,1,Software Engineer,306000,18,-1
3398,3398,3398,California,0,4,2,2,0,2,1,Software Engineer,234000,0,-1
3399,3399,3399,California,0,4,2,2,0,2,1,Software Engineer,275000,2,-1
3400,3400,3400,California,0,4,2,2,0,2,1,Software Engineer,353000,13,-1
3401,3401,3401,California,0,4,2,2,0,2,1,Software Engineer,205000,10,-1
3402,3402,3402,California,0,4,2,2,0,2,1,Software Engineer,232000,5,-1
3403,3403,3403,California,0,4,2,2,0,2,1,Software Engineer,247000,5,-1
3404,3404,3404,California,0,4,2,2,0,2,1,Software Engineer,301000,8,-1
3405,3405,3405,California,0,4,2,2,0,2,1,Software Engineer,250000,3,-1
3406,3406,3406,California,0,4,2,2,0,2,1,Software Engineer,380000,15,-1
3407,3407,3407,California,0,4,2,2,0,2,1,Product Manager,234000,9,-1
3408,3408,3408,California,0,4,2,2,0,2,1,Software Engineer,354000,10,-1
3409,3409,3409,California,0,4,2,2,0,2,1,Software Engineer,180000,1,-1
3410,3410,3410,California,0,4,2,2,0,2,1,Software Engineer,350000,14,-1
3411,3411,3411,California,0,4,2,2,0,2,1,Software Engineer,160000,4,-1
3412,3412,3412,California,0,4,2,2,0,2,1,Software Engineer,220000,2,-1
3413,3413,3413,California,0,4,2,2,0,2,1,Software Engineer,265000,7,-1
3414,3414,3414,California,0,4,2,2,0,2,1,Product Manager,210000,6,-1
3415,3415,3415,California,0,4,2,2,0,2,1,Software Engineer,360000,6,-1
3416,3416,3416,California,0,4,2,2,0,2,1,Software Engineer,215000,6,-1
3417,3417,3417,California,0,4,2,2,0,2,1,Software Engineer,214000,6,-1
3418,3418,3418,California,0,4,2,2,0,2,1,Software Engineer,360000,8,-1
3419,3419,3419,California,0,4,2,2,0,2,1,Software Engineer,229000,12,-1
3420,3420,3420,California,0,4,2,2,0,2,1,Software Engineer,322000,12,-1
3421,3421,3421,California,0,4,2,2,0,2,1,Data Scientist,255000,1,-1
3422,3422,3422,California,0,4,2,2,0,2,1,Software Engineer,165000,8,-1
3423,3423,3423,California,0,4,2,2,0,2,1,Software Engineer,289000,5,-1
3424,3424,3424,California,0,4,2,2,0,2,1,Software Engineer,245000,5,-1
3425,3425,3425,California,0,4,2,2,0,2,1,Software Engineer,163000,0,-1
3426,3426,3426,California,0,4,2,2,0,2,1,Software Engineer,160000,3,-1
3427,3427,3427,California,0,4,2,2,0,2,1,Data Scientist,220000,1,-1
3428,3428,3428,California,0,4,2,2,0,2,1,Data Scientist,330000,4,-1
3429,3429,3429,California,0,4,2,2,0,2,1,Software Engineering Manager,500000,20,-1
3430,3430,3430,California,0,4,2,2,0,2,1,Software Engineer,172000,3,-1
3431,3431,3431,California,0,4,2,2,0,2,1,Software Engineer,270000,5,-1
3432,3432,3432,California,0,4,2,2,0,2,1,Product Manager,297000,14,-1
3433,3433,3433,California,0,4,2,2,0,2,1,Software Engineer,375000,13,-1
3434,3434,3434,California,0,4,2,2,0,2,1,Software Engineer,260000,8,-1
3435,3435,3435,California,0,4,2,2,0,2,1,Software Engineer,185000,3,-1
3436,3436,3436,California,0,4,2,2,0,2,1,Data Scientist,278000,7,-1
3437,3437,3437,California,0,4,2,2,0,2,1,Software Engineer,260000,14,-1
3438,3438,3438,California,0,4,2,2,0,2,1,Software Engineer,680000,16,-1
3439,3439,3439,California,0,4,2,2,0,2,1,Software Engineer,850000,30,-1
3440,3440,3440,California,0,4,2,2,0,2,1,Software Engineer,110000,2,-1
3441,3441,3441,California,0,4,2,2,0,2,1,Software Engineer,427000,5,-1
3442,3442,3442,California,0,4,2,2,0,2,1,Software Engineering Manager,600000,20,-1
3443,3443,3443,California,0,4,2,2,0,2,1,Product Manager,215000,6,-1
3444,3444,3444,California,0,4,2,2,0,2,1,Software Engineer,222000,9,-1
3445,3445,3445,California,0,4,2,2,0,2,1,Software Engineer,196000,7,-1
3446,3446,3446,California,0,4,2,2,0,2,1,Software Engineer,156000,5,-1
3447,3447,3447,California,0,4,2,2,0,2,1,Software Engineer,132000,4,-1
3448,3448,3448,California,0,4,2,2,0,2,1,Software Engineer,175000,7,-1
3449,3449,3449,California,0,4,2,2,0,2,1,Software Engineer,350000,4,-1
3450,3450,3450,California,0,4,2,2,0,2,1,Product Manager,190000,3,-1
3451,3451,3451,California,0,4,2,2,0,2,1,Data Scientist,200000,3,-1
3452,3452,3452,California,0,4,2,2,0,2,1,Software Engineer,290000,11,-1
3453,3453,3453,California,0,4,2,2,0,2,1,Software Engineer,370000,3,-1
3454,3454,3454,California,0,4,2,2,0,2,1,Software Engineer,210000,3,-1
3455,3455,3455,California,0,4,2,2,0,2,1,Software Engineer,347000,9,-1
3456,3456,3456,California,0,4,2,2,0,2,1,Software Engineer,555000,12,-1
3457,3457,3457,California,0,4,2,2,0,2,1,Product Manager,340000,5,-1
3458,3458,3458,California,0,4,2,2,0,2,1,Software Engineer,210000,12,-1
3459,3459,3459,California,0,4,2,2,0,2,1,Software Engineering Manager,700000,12,-1
3460,3460,3460,California,0,4,2,2,0,2,1,Software Engineer,166000,0,-1
3461,3461,3461,California,0,4,2,2,0,2,1,Software Engineer,203000,2,-1
3462,3462,3462,California,0,4,2,2,0,2,1,Software Engineering Manager,700000,10,-1
3463,3463,3463,California,0,4,2,2,0,2,1,Software Engineer,190000,3,-1
3464,3464,3464,California,0,4,2,2,0,2,1,Software Engineer,201000,15,-1
3465,3465,3465,California,0,4,2,2,0,2,1,Software Engineer,140000,2,-1
3466,3466,3466,California,0,4,2,2,0,2,1,Software Engineer,185000,3,-1
3467,3467,3467,California,0,4,2,2,0,2,1,Software Engineer,186000,2,-1
3468,3468,3468,California,0,4,2,2,0,2,1,Software Engineer,202000,2,-1
3469,3469,3469,California,0,4,2,2,0,2,1,Product Designer,180000,9,-1
3470,3470,3470,California,0,4,2,2,0,2,1,Software Engineer,156000,13,-1
3471,3471,3471,California,0,4,2,2,0,2,1,Software Engineer,349000,7,-1
3472,3472,3472,California,0,4,2,2,0,2,1,Software Engineer,437000,11,-1
3473,3473,3473,California,0,4,2,2,0,2,1,Software Engineering Manager,200000,10,-1
3474,3474,3474,California,0,4,2,2,0,2,1,Software Engineer,182000,3,-1
3475,3475,3475,California,0,4,2,2,0,2,1,Software Engineer,162000,3,-1
3476,3476,3476,California,0,4,2,2,0,2,1,Software Engineer,170000,4,-1
3477,3477,3477,California,0,4,2,2,0,2,1,Software Engineer,250000,4,-1
3478,3478,3478,California,0,4,2,2,0,2,1,Marketing,240000,10,-1
3479,3479,3479,California,0,4,2,2,0,2,1,Software Engineer,162000,4,-1
3480,3480,3480,California,0,4,2,2,0,2,1,Software Engineer,173000,3,-1
3481,3481,3481,California,0,4,2,2,0,2,1,Software Engineer,180000,8,-1
3482,3482,3482,California,0,4,2,2,0,2,1,Software Engineer,450000,20,-1
3483,3483,3483,California,0,4,2,2,0,2,1,Software Engineer,270000,3,-1
3484,3484,3484,California,0,4,2,2,0,2,1,Software Engineer,375000,10,-1
3485,3485,3485,California,0,4,2,2,0,2,1,Software Engineering Manager,350000,19,-1
3486,3486,3486,California,0,4,2,2,0,2,1,Software Engineer,445000,10,-1
3487,3487,3487,California,0,4,2,2,0,2,1,Software Engineer,181000,1,-1
3488,3488,3488,California,0,4,2,2,0,2,1,Software Engineer,360000,14,-1
3489,3489,3489,California,0,4,2,2,0,2,1,Software Engineer,360000,30,-1
3490,3490,3490,California,0,4,2,2,0,2,1,Software Engineering Manager,305000,8,-1
3491,3491,3491,California,0,4,2,2,0,2,1,Product Designer,175000,16,-1
3492,3492,3492,California,0,4,2,2,0,2,1,Data Scientist,300000,1,-1
3493,3493,3493,California,0,4,2,2,0,2,1,Software Engineer,290000,4,-1
3494,3494,3494,California,0,4,2,2,0,2,1,Software Engineer,290000,4,-1
3495,3495,3495,California,0,4,2,2,0,2,1,Product Manager,650000,10,-1
3496,3496,3496,California,0,4,2,2,0,2,1,Product Manager,220000,13,-1
3497,3497,3497,California,0,4,2,2,0,2,1,Software Engineer,200000,5,-1
3498,3498,3498,California,0,4,2,2,0,2,1,Software Engineer,332000,7,-1
3499,3499,3499,California,0,4,2,2,0,2,1,Software Engineering Manager,198000,8,-1
3500,3500,3500,California,0,4,2,2,0,2,1,Data Scientist,220000,1,-1
3501,3501,3501,California,0,4,2,2,0,2,1,Software Engineer,235000,4,-1
3502,3502,3502,California,0,4,2,2,0,2,1,Software Engineer,340000,8,-1
3503,3503,3503,California,0,4,2,2,0,2,1,Software Engineer,194000,3,-1
3504,3504,3504,California,0,4,2,2,0,2,1,Software Engineer,325000,13,-1
3505,3505,3505,California,0,4,2,2,0,2,1,Software Engineer,247000,9,-1
3506,3506,3506,California,0,4,2,2,0,2,1,Software Engineer,196000,3,-1
3507,3507,3507,California,0,4,2,2,0,2,1,Software Engineer,345000,5,-1
3508,3508,3508,California,0,4,2,2,0,2,1,Software Engineer,195000,10,-1
3509,3509,3509,California,0,4,2,2,0,2,1,Software Engineer,300000,9,-1
3510,3510,3510,California,0,4,2,2,0,2,1,Software Engineering Manager,268000,20,-1
3511,3511,3511,California,0,4,2,2,0,2,1,Product Designer,163000,1,-1
3512,3512,3512,California,0,4,2,2,0,2,1,Software Engineer,350000,14,-1
3513,3513,3513,California,0,4,2,2,0,2,1,Software Engineer,270000,14,-1
3514,3514,3514,California,0,4,2,2,0,2,1,Software Engineer,180000,2,-1
3515,3515,3515,California,0,4,2,2,0,2,1,Software Engineering Manager,275000,12,-1
3516,3516,3516,California,0,4,2,2,0,2,1,Software Engineer,180000,2,-1
3517,3517,3517,California,0,4,2,2,0,2,1,Software Engineer,290000,8,-1
3518,3518,3518,California,0,4,2,2,0,2,1,Software Engineer,155000,7,-1
3519,3519,3519,California,0,4,2,2,0,2,1,Software Engineer,270000,10,-1
3520,3520,3520,California,0,4,2,2,0,2,1,Software Engineering Manager,260000,12,-1
3521,3521,3521,California,0,4,2,2,0,2,1,Product Manager,659000,11,-1
3522,3522,3522,California,0,4,2,2,0,2,1,Software Engineer,453000,24,-1
3523,3523,3523,California,0,4,2,2,0,2,1,Product Designer,490000,20,-1
3524,3524,3524,California,0,4,2,2,0,2,1,Software Engineer,160000,1,-1
3525,3525,3525,California,0,4,2,2,0,2,1,Software Engineer,163000,2,-1
3526,3526,3526,California,0,4,2,2,0,2,1,Software Engineer,215000,5,-1
3527,3527,3527,California,0,4,2,2,0,2,1,Software Engineer,305000,12,-1
3528,3528,3528,California,0,4,2,2,0,2,1,Software Engineer,300000,6,-1
3529,3529,3529,California,0,4,2,2,0,2,1,Software Engineer,198000,4,-1
3530,3530,3530,California,0,4,2,2,0,2,1,Software Engineer,525000,8,-1
3531,3531,3531,California,0,4,2,2,0,2,1,Software Engineer,290000,5,-1
3532,3532,3532,California,0,4,2,2,0,2,1,Software Engineer,630000,12,-1
3533,3533,3533,California,0,4,2,2,0,2,1,Software Engineer,280000,3,-1
3534,3534,3534,California,0,4,2,2,0,2,1,Software Engineering Manager,210000,8,-1
3535,3535,3535,California,0,4,2,2,0,2,1,Hardware Engineer,250000,8,-1
3536,3536,3536,California,0,4,2,2,0,2,1,Product Manager,225000,4,-1
3537,3537,3537,California,0,4,2,2,0,2,1,Software Engineer,380000,15,-1
3538,3538,3538,California,0,4,2,2,0,2,1,Hardware Engineer,150000,7,-1
3539,3539,3539,California,0,4,2,2,0,2,1,Software Engineering Manager,290000,15,-1
3540,3540,3540,California,0,4,2,2,0,2,1,Software Engineer,190000,8,-1
3541,3541,3541,California,0,4,2,2,0,2,1,Software Engineer,225000,1,-1
3542,3542,3542,California,0,4,2,2,0,2,1,Software Engineer,149000,0,-1
3543,3543,3543,California,0,4,2,2,0,2,1,Software Engineer,320000,5,-1
3544,3544,3544,California,0,4,2,2,0,2,1,Software Engineer,308000,11,-1
3545,3545,3545,California,0,4,2,2,0,2,1,Software Engineer,319000,10,-1
3546,3546,3546,California,0,4,2,2,0,2,1,Software Engineer,220000,7,-1
3547,3547,3547,California,0,4,2,2,0,2,1,Software Engineer,500000,9,-1
3548,3548,3548,California,0,4,2,2,0,2,1,Software Engineer,165000,0,-1
3549,3549,3549,California,0,4,2,2,0,2,1,Software Engineer,370000,11,-1
3550,3550,3550,California,0,4,2,2,0,2,1,Software Engineer,226000,5,-1
3551,3551,3551,California,0,4,2,2,0,2,1,Software Engineer,102000,2,-1
3552,3552,3552,California,0,4,2,2,0,2,1,Software Engineer,216000,3,-1
3553,3553,3553,California,0,4,2,2,0,2,1,Software Engineer,166000,1,-1
3554,3554,3554,California,0,4,2,2,0,2,1,Software Engineer,247000,3,-1
3555,3555,3555,California,0,4,2,2,0,2,1,Software Engineer,180000,9,-1
3556,3556,3556,California,0,4,2,2,0,2,1,Software Engineer,500000,9,-1
3557,3557,3557,California,0,4,2,2,0,2,1,Software Engineer,205000,14,-1
3558,3558,3558,California,0,4,2,2,0,2,1,Product Manager,445000,10,-1
3559,3559,3559,California,0,4,2,2,0,2,1,Software Engineer,175000,19,-1
3560,3560,3560,California,0,4,2,2,0,2,1,Software Engineer,364000,5,-1
3561,3561,3561,California,0,4,2,2,0,2,1,Software Engineer,300000,3,-1
3562,3562,3562,California,0,4,2,2,0,2,1,Data Scientist,190000,1,-1
3563,3563,3563,California,0,4,2,2,0,2,1,Software Engineer,290000,4,-1
3564,3564,3564,California,0,4,2,2,0,2,1,Software Engineer,205000,6,-1
3565,3565,3565,California,0,4,2,2,0,2,1,Software Engineer,420000,9,-1
3566,3566,3566,California,0,4,2,2,0,2,1,Software Engineer,190000,7,-1
3567,3567,3567,California,0,4,2,2,0,2,1,Product Designer,554000,18,-1
3568,3568,3568,California,0,4,2,2,0,2,1,Software Engineer,530000,3,-1
3569,3569,3569,California,0,4,2,2,0,2,1,Data Scientist,350000,12,-1
3570,3570,3570,California,0,4,2,2,0,2,1,Software Engineer,200000,12,-1
3571,3571,3571,California,0,4,2,2,0,2,1,Software Engineer,205000,7,-1
3572,3572,3572,California,0,4,2,2,0,2,1,Software Engineer,163000,1,-1
3573,3573,3573,California,0,4,2,2,0,2,1,Software Engineer,270000,13,-1
3574,3574,3574,California,0,4,2,2,0,2,1,Software Engineer,204000,13,-1
3575,3575,3575,California,0,4,2,2,0,2,1,Software Engineer,240000,6,-1
3576,3576,3576,California,0,4,2,2,0,2,1,Software Engineer,310000,11,-1
3577,3577,3577,California,0,4,2,2,0,2,1,Software Engineer,220000,4,-1
3578,3578,3578,California,0,4,2,2,0,2,1,Software Engineer,800000,10,-1
3579,3579,3579,California,0,4,2,2,0,2,1,Software Engineer,240000,3,-1
3580,3580,3580,California,0,4,2,2,0,2,1,Software Engineer,160000,4,-1
3581,3581,3581,California,0,4,2,2,0,2,1,Software Engineer,200000,4,-1
3582,3582,3582,California,0,4,2,2,0,2,1,Software Engineer,228000,2,-1
3583,3583,3583,California,0,4,2,2,0,2,1,Software Engineer,222000,7,-1
3584,3584,3584,California,0,4,2,2,0,2,1,Software Engineer,140000,2,-1
3585,3585,3585,California,0,4,2,2,0,2,1,Software Engineer,164000,1,-1
3586,3586,3586,California,0,4,2,2,0,2,1,Software Engineer,900000,20,-1
3587,3587,3587,California,0,4,2,2,0,2,1,Software Engineer,420000,10,-1
3588,3588,3588,California,0,4,2,2,0,2,1,Software Engineer,220000,2,-1
3589,3589,3589,California,0,4,2,2,0,2,1,Software Engineer,575000,8,-1
3590,3590,3590,California,0,4,2,2,0,2,1,Software Engineer,250000,6,-1
3591,3591,3591,California,0,4,2,2,0,2,1,Software Engineering Manager,590000,18,-1
3592,3592,3592,California,0,4,2,2,0,2,1,Software Engineer,155000,2,-1
3593,3593,3593,California,0,4,2,2,0,2,1,Software Engineer,229000,5,-1
3594,3594,3594,California,0,4,2,2,0,2,1,Software Engineer,169000,2,-1
3595,3595,3595,California,0,4,2,2,0,2,1,Software Engineer,130000,10,-1
3596,3596,3596,California,0,4,2,2,0,2,1,Software Engineer,450000,13,-1
3597,3597,3597,California,0,4,2,2,0,2,1,Product Manager,423000,11,-1
3598,3598,3598,California,0,4,2,2,0,2,1,Software Engineer,450000,5,-1
3599,3599,3599,California,0,4,2,2,0,2,1,Software Engineer,130000,6,-1
3600,3600,3600,California,0,4,2,2,0,2,1,Data Scientist,248000,10,-1
3601,3601,3601,California,0,4,2,2,0,2,1,Software Engineer,175000,6,-1
3602,3602,3602,California,0,4,2,2,0,2,1,Product Manager,152000,4,-1
3603,3603,3603,California,0,4,2,2,0,2,1,Software Engineer,150000,5,-1
3604,3604,3604,California,0,4,2,2,0,2,1,Software Engineer,385000,6,-1
3605,3605,3605,California,0,4,2,2,0,2,1,Product Manager,196000,4,-1
3606,3606,3606,California,0,4,2,2,0,2,1,Software Engineer,255000,5,-1
3607,3607,3607,California,0,4,2,2,0,2,1,Software Engineer,280000,4,-1
3608,3608,3608,California,0,4,2,2,0,2,1,Data Scientist,368000,0,-1
3609,3609,3609,California,0,4,2,2,0,2,1,Product Designer,150000,3,-1
3610,3610,3610,California,0,4,2,2,0,2,1,Software Engineer,341000,15,-1
3611,3611,3611,California,0,4,2,2,0,2,1,Software Engineer,190000,18,-1
3612,3612,3612,California,0,4,2,2,0,2,1,Software Engineering Manager,462000,20,-1
3613,3613,3613,California,0,4,2,2,0,2,1,Software Engineering Manager,450000,15,-1
3614,3614,3614,California,0,4,2,2,0,2,1,Software Engineer,220000,7,-1
3615,3615,3615,California,0,4,2,2,0,2,1,Software Engineer,251000,3,-1
3616,3616,3616,California,0,4,2,2,0,2,1,Software Engineer,240000,3,-1
3617,3617,3617,California,0,4,2,2,0,2,1,Software Engineer,163000,0,-1
3618,3618,3618,California,0,4,2,2,0,2,1,Software Engineer,178000,8,-1
3619,3619,3619,California,0,4,2,2,0,2,1,Software Engineer,500000,11,-1
3620,3620,3620,California,0,4,2,2,0,2,1,Software Engineer,520000,13,-1
3621,3621,3621,California,0,4,2,2,0,2,1,Software Engineer,520000,13,-1
3622,3622,3622,California,0,4,2,2,0,2,1,Software Engineer,230000,4,-1
3623,3623,3623,California,0,4,2,2,0,2,1,Software Engineer,230000,6,-1
3624,3624,3624,California,0,4,2,2,0,2,1,Sales,500000,15,-1
3625,3625,3625,California,0,4,2,2,0,2,1,Software Engineer,171000,2,-1
3626,3626,3626,California,0,4,2,2,0,2,1,Software Engineering Manager,370000,7,-1
3627,3627,3627,California,0,4,2,2,0,2,1,Software Engineer,110000,12,-1
3628,3628,3628,California,0,4,2,2,0,2,1,Software Engineer,178000,0,-1
3629,3629,3629,California,0,4,2,2,0,2,1,Software Engineer,410000,8,-1
3630,3630,3630,California,0,4,2,2,0,2,1,Software Engineer,165000,7,-1
3631,3631,3631,California,0,4,2,2,0,2,1,Business Analyst,150000,4,-1
3632,3632,3632,California,0,4,2,2,0,2,1,Software Engineer,440000,5,-1
3633,3633,3633,California,0,4,2,2,0,2,1,Software Engineer,141000,6,-1
3634,3634,3634,California,0,4,2,2,0,2,1,Software Engineer,193000,4,-1
3635,3635,3635,California,0,4,2,2,0,2,1,Data Scientist,144000,1,-1
3636,3636,3636,California,0,4,2,2,0,2,1,Software Engineer,148000,2,-1
3637,3637,3637,California,0,4,2,2,0,2,1,Solution Architect,198000,3,-1
3638,3638,3638,California,0,4,2,2,0,2,1,Product Manager,560000,10,-1
3639,3639,3639,California,0,4,2,2,0,2,1,Software Engineer,184000,6,-1
3640,3640,3640,California,0,4,2,2,0,2,1,Software Engineer,423000,9,-1
