,state,job_opportunity_rank,affordability,economy,education and health,quality of life,safety,Climate,title,totalyearlycompensation,yearsofexperience,Education
14374,California,0,4,2,2,0,2,1,Recruiter,177000,8,-1
14375,California,0,4,2,2,0,2,1,Software Engineer,287000,4,-1
14376,California,0,4,2,2,0,2,1,Software Engineer,189000,8,-1
14377,California,0,4,2,2,0,2,1,Software Engineer,550000,17,2
14378,California,0,4,2,2,0,2,1,Data Scientist,350000,9,1
14379,California,0,4,2,2,0,2,1,Software Engineer,153000,4,2
14380,California,0,4,2,2,0,2,1,Software Engineer,270000,5,-1
14381,California,0,4,2,2,0,2,1,Software Engineer,155000,6,2
14382,California,0,4,2,2,0,2,1,Product Manager,252000,15,1
14383,California,0,4,2,2,0,2,1,Software Engineer,201000,2,1
14384,California,0,4,2,2,0,2,1,Software Engineer,420000,7,1
14385,California,0,4,2,2,0,2,1,Software Engineer,173000,4,2
14386,California,0,4,2,2,0,2,1,Software Engineer,290000,8,1
14387,California,0,4,2,2,0,2,1,Solution Architect,335000,8,-1
14388,California,0,4,2,2,0,2,1,Software Engineer,473000,12,3
14389,California,0,4,2,2,0,2,1,Software Engineer,224000,0,-1
14390,California,0,4,2,2,0,2,1,Software Engineer,420000,9,1
14391,California,0,4,2,2,0,2,1,Software Engineer,159000,3,2
14392,California,0,4,2,2,0,2,1,Software Engineer,149000,2,1
14393,California,0,4,2,2,0,2,1,Software Engineer,163000,1,-1
14394,California,0,4,2,2,0,2,1,Software Engineer,210000,0,-1
14395,California,0,4,2,2,0,2,1,Product Designer,378000,10,3
14396,California,0,4,2,2,0,2,1,Software Engineer,304000,10,1
14397,California,0,4,2,2,0,2,1,Software Engineer,120000,1,2
14398,California,0,4,2,2,0,2,1,Technical Program Manager,660000,18,-1
14399,California,0,4,2,2,0,2,1,Mechanical Engineer,88000,3,-1
14400,California,0,4,2,2,0,2,1,Technical Program Manager,219000,6,1
14401,California,0,4,2,2,0,2,1,Software Engineer,266000,4,-1
14402,California,0,4,2,2,0,2,1,Data Scientist,800000,12,-1
14403,California,0,4,2,2,0,2,1,Software Engineer,236000,4,-1
14404,California,0,4,2,2,0,2,1,Data Scientist,190000,2,-1
14405,California,0,4,2,2,0,2,1,Software Engineer,206000,4,3
14406,California,0,4,2,2,0,2,1,Product Manager,205000,7,-1
14407,California,0,4,2,2,0,2,1,Software Engineer,765000,30,1
14408,California,0,4,2,2,0,2,1,Software Engineer,184000,1,1
14409,California,0,4,2,2,0,2,1,Software Engineer,151000,0,1
14410,California,0,4,2,2,0,2,1,Software Engineer,200000,2,2
14411,California,0,4,2,2,0,2,1,Hardware Engineer,240000,14,1
14412,California,0,4,2,2,0,2,1,Software Engineer,260000,8,1
14413,California,0,4,2,2,0,2,1,Software Engineer,216000,5,-1
14414,California,0,4,2,2,0,2,1,Software Engineer,115000,3,-1
14415,California,0,4,2,2,0,2,1,Software Engineer,205000,10,4
14416,California,0,4,2,2,0,2,1,Software Engineer,105000,2,2
14417,California,0,4,2,2,0,2,1,Product Designer,51000,6,-1
14418,California,0,4,2,2,0,2,1,Software Engineer,380000,9,1
14419,California,0,4,2,2,0,2,1,Software Engineer,400000,18,-1
14420,California,0,4,2,2,0,2,1,Software Engineering Manager,653000,18,-1
14421,California,0,4,2,2,0,2,1,Software Engineer,284000,5,1
14422,California,0,4,2,2,0,2,1,Software Engineer,205000,2,1
14423,California,0,4,2,2,0,2,1,Software Engineer,280000,2,1
14424,California,0,4,2,2,0,2,1,Software Engineer,203000,4,-1
14425,California,0,4,2,2,0,2,1,Software Engineer,400000,14,2
14426,California,0,4,2,2,0,2,1,Software Engineer,80000,1,-1
14427,California,0,4,2,2,0,2,1,Software Engineer,129000,2,-1
14428,California,0,4,2,2,0,2,1,Software Engineering Manager,594000,7,-1
14429,California,0,4,2,2,0,2,1,Data Scientist,235000,5,-1
14430,California,0,4,2,2,0,2,1,Product Manager,210000,20,2
14431,California,0,4,2,2,0,2,1,Software Engineer,255000,3,1
14432,California,0,4,2,2,0,2,1,Software Engineer,334000,8,1
14433,California,0,4,2,2,0,2,1,Software Engineer,373000,5,-1
14434,California,0,4,2,2,0,2,1,Software Engineer,143000,2,1
14435,California,0,4,2,2,0,2,1,Recruiter,210000,7,-1
14436,California,0,4,2,2,0,2,1,Software Engineer,110000,0,-1
14437,California,0,4,2,2,0,2,1,Product Manager,527000,15,0
14438,California,0,4,2,2,0,2,1,Software Engineer,219000,1,2
14439,California,0,4,2,2,0,2,1,Product Manager,214000,4,1
14440,California,0,4,2,2,0,2,1,Software Engineer,173000,1,2
14441,California,0,4,2,2,0,2,1,Human Resources,500000,10,-1
14442,California,0,4,2,2,0,2,1,Technical Program Manager,325000,7,-1
14443,California,0,4,2,2,0,2,1,Software Engineering Manager,717000,20,-1
14444,California,0,4,2,2,0,2,1,Software Engineering Manager,223000,15,-1
14445,California,0,4,2,2,0,2,1,Sales,345000,10,2
14446,California,0,4,2,2,0,2,1,Data Scientist,525000,3,2
14447,California,0,4,2,2,0,2,1,Sales,200000,4,-1
14448,California,0,4,2,2,0,2,1,Technical Program Manager,490000,14,-1
14449,California,0,4,2,2,0,2,1,Software Engineer,200000,5,1
14450,California,0,4,2,2,0,2,1,Software Engineer,361000,12,-1
14451,California,0,4,2,2,0,2,1,Software Engineering Manager,425000,14,0
14452,California,0,4,2,2,0,2,1,Software Engineer,260000,3,-1
14453,California,0,4,2,2,0,2,1,Product Designer,230000,0,2
14454,California,0,4,2,2,0,2,1,Software Engineer,253000,5,1
14455,California,0,4,2,2,0,2,1,Software Engineer,345000,5,2
14456,California,0,4,2,2,0,2,1,Hardware Engineer,240000,5,2
14457,California,0,4,2,2,0,2,1,Software Engineering Manager,380000,12,4
14458,California,0,4,2,2,0,2,1,Product Designer,292000,8,2
14459,California,0,4,2,2,0,2,1,Marketing,265000,8,1
14460,California,0,4,2,2,0,2,1,Software Engineer,276000,13,1
14461,California,0,4,2,2,0,2,1,Software Engineering Manager,180000,0,-1
14462,California,0,4,2,2,0,2,1,Software Engineer,218000,3,-1
14463,California,0,4,2,2,0,2,1,Software Engineer,330000,5,2
14464,California,0,4,2,2,0,2,1,Hardware Engineer,210000,15,1
14465,California,0,4,2,2,0,2,1,Management Consultant,137000,8,1
14466,California,0,4,2,2,0,2,1,Marketing,250000,12,2
14467,California,0,4,2,2,0,2,1,Sales,100000,1,-1
14468,California,0,4,2,2,0,2,1,Software Engineer,265000,14,2
14469,California,0,4,2,2,0,2,1,Software Engineer,224000,0,2
14470,California,0,4,2,2,0,2,1,Software Engineer,230000,3,1
14471,California,0,4,2,2,0,2,1,Software Engineer,183000,6,1
14472,California,0,4,2,2,0,2,1,Mechanical Engineer,290000,9,1
14473,California,0,4,2,2,0,2,1,Software Engineer,160000,5,2
14474,California,0,4,2,2,0,2,1,Software Engineering Manager,310000,14,1
14475,California,0,4,2,2,0,2,1,Software Engineer,98000,2,2
14476,California,0,4,2,2,0,2,1,Mechanical Engineer,163000,10,0
14477,California,0,4,2,2,0,2,1,Software Engineer,220000,0,1
14478,California,0,4,2,2,0,2,1,Solution Architect,250000,15,2
14479,California,0,4,2,2,0,2,1,Software Engineer,182000,5,1
14480,California,0,4,2,2,0,2,1,Software Engineer,200000,14,-1
14481,California,0,4,2,2,0,2,1,Software Engineer,237000,6,1
14482,California,0,4,2,2,0,2,1,Software Engineer,230000,7,-1
14483,California,0,4,2,2,0,2,1,Data Scientist,186000,2,-1
14484,California,0,4,2,2,0,2,1,Product Manager,476000,10,0
14485,California,0,4,2,2,0,2,1,Software Engineer,201000,8,1
14486,California,0,4,2,2,0,2,1,Software Engineer,350000,12,1
14487,California,0,4,2,2,0,2,1,Software Engineer,195000,3,2
14488,California,0,4,2,2,0,2,1,Hardware Engineer,675000,25,-1
14489,California,0,4,2,2,0,2,1,Sales,160000,4,2
14490,California,0,4,2,2,0,2,1,Sales,420000,10,-1
14491,California,0,4,2,2,0,2,1,Technical Program Manager,300000,10,2
14492,California,0,4,2,2,0,2,1,Recruiter,155000,5,-1
14493,California,0,4,2,2,0,2,1,Technical Program Manager,155000,2,2
14494,California,0,4,2,2,0,2,1,Software Engineer,246000,2,1
14495,California,0,4,2,2,0,2,1,Software Engineer,260000,14,-1
14496,California,0,4,2,2,0,2,1,Product Manager,83000,5,2
14497,California,0,4,2,2,0,2,1,Software Engineer,224000,11,1
14498,California,0,4,2,2,0,2,1,Software Engineer,211000,1,-1
14499,California,0,4,2,2,0,2,1,Software Engineer,333000,1,-1
14500,California,0,4,2,2,0,2,1,Hardware Engineer,156000,3,-1
14501,California,0,4,2,2,0,2,1,Product Manager,158000,1,-1
14502,California,0,4,2,2,0,2,1,Software Engineer,230000,11,-1
14503,California,0,4,2,2,0,2,1,Software Engineer,210000,5,-1
14504,California,0,4,2,2,0,2,1,Software Engineer,213000,6,0
14505,California,0,4,2,2,0,2,1,Software Engineering Manager,191000,9,-1
14506,California,0,4,2,2,0,2,1,Software Engineer,270000,18,2
14507,California,0,4,2,2,0,2,1,Software Engineer,190000,1,-1
14508,California,0,4,2,2,0,2,1,Hardware Engineer,270000,15,-1
14509,California,0,4,2,2,0,2,1,Software Engineer,325000,7,-1
14510,California,0,4,2,2,0,2,1,Software Engineer,500000,11,-1
14511,California,0,4,2,2,0,2,1,Software Engineer,150000,3,1
14512,California,0,4,2,2,0,2,1,Software Engineer,315000,5,2
14513,California,0,4,2,2,0,2,1,Software Engineer,355000,14,-1
14514,California,0,4,2,2,0,2,1,Hardware Engineer,155000,4,-1
14515,California,0,4,2,2,0,2,1,Software Engineer,270000,2,2
14516,California,0,4,2,2,0,2,1,Software Engineer,292000,3,1
14517,California,0,4,2,2,0,2,1,Data Scientist,164000,2,2
14518,California,0,4,2,2,0,2,1,Software Engineer,238000,5,1
14519,California,0,4,2,2,0,2,1,Hardware Engineer,270000,16,-1
14520,California,0,4,2,2,0,2,1,Software Engineer,172000,1,2
14521,California,0,4,2,2,0,2,1,Software Engineer,240000,16,2
14522,California,0,4,2,2,0,2,1,Software Engineer,397000,7,4
14523,California,0,4,2,2,0,2,1,Software Engineer,134000,3,1
14524,California,0,4,2,2,0,2,1,Software Engineer,155000,6,-1
14525,California,0,4,2,2,0,2,1,Software Engineer,190000,9,-1
14526,California,0,4,2,2,0,2,1,Software Engineer,390000,4,-1
14527,California,0,4,2,2,0,2,1,Sales,60000,7,2
14528,California,0,4,2,2,0,2,1,Software Engineer,425000,13,-1
14529,California,0,4,2,2,0,2,1,Technical Program Manager,312000,10,1
14530,California,0,4,2,2,0,2,1,Technical Program Manager,312000,15,1
14531,California,0,4,2,2,0,2,1,Software Engineer,125000,1,-1
14532,California,0,4,2,2,0,2,1,Software Engineer,125000,1,-1
14533,California,0,4,2,2,0,2,1,Software Engineer,265000,10,1
14534,California,0,4,2,2,0,2,1,Software Engineer,390000,5,-1
14535,California,0,4,2,2,0,2,1,Software Engineer,165000,9,1
14536,California,0,4,2,2,0,2,1,Software Engineer,159000,1,2
14537,California,0,4,2,2,0,2,1,Software Engineering Manager,535000,8,2
14538,California,0,4,2,2,0,2,1,Software Engineer,160000,6,1
14539,California,0,4,2,2,0,2,1,Product Manager,435000,10,-1
14540,California,0,4,2,2,0,2,1,Human Resources,173000,11,1
14541,California,0,4,2,2,0,2,1,Human Resources,185000,15,2
14542,California,0,4,2,2,0,2,1,Software Engineer,330000,5,0
14543,California,0,4,2,2,0,2,1,Hardware Engineer,143000,0,0
14544,California,0,4,2,2,0,2,1,Software Engineer,153000,0,-1
14545,California,0,4,2,2,0,2,1,Software Engineer,450000,6,-1
14546,California,0,4,2,2,0,2,1,Hardware Engineer,242000,5,-1
14547,California,0,4,2,2,0,2,1,Software Engineer,248000,12,2
14548,California,0,4,2,2,0,2,1,Human Resources,163000,9,-1
14549,California,0,4,2,2,0,2,1,Software Engineer,135000,4,-1
14550,California,0,4,2,2,0,2,1,Software Engineer,260000,12,2
14551,California,0,4,2,2,0,2,1,Management Consultant,83000,2,2
14552,California,0,4,2,2,0,2,1,Software Engineer,240000,11,-1
14553,California,0,4,2,2,0,2,1,Software Engineer,160000,2,-1
14554,California,0,4,2,2,0,2,1,Software Engineer,350000,5,1
14555,California,0,4,2,2,0,2,1,Software Engineer,245000,11,1
14556,California,0,4,2,2,0,2,1,Software Engineer,337000,6,-1
14557,California,0,4,2,2,0,2,1,Technical Program Manager,220000,15,3
14558,California,0,4,2,2,0,2,1,Human Resources,350000,19,-1
14559,California,0,4,2,2,0,2,1,Software Engineer,139000,2,-1
14560,California,0,4,2,2,0,2,1,Marketing,161000,5,1
14561,California,0,4,2,2,0,2,1,Software Engineer,171000,1,1
14562,California,0,4,2,2,0,2,1,Product Designer,319000,12,-1
14563,California,0,4,2,2,0,2,1,Software Engineer,211000,3,1
14564,California,0,4,2,2,0,2,1,Product Designer,260000,5,1
14565,California,0,4,2,2,0,2,1,Technical Program Manager,171000,8,2
14566,California,0,4,2,2,0,2,1,Software Engineer,153000,3,2
14567,California,0,4,2,2,0,2,1,Software Engineer,450000,7,-1
14568,California,0,4,2,2,0,2,1,Software Engineer,257000,3,1
14569,California,0,4,2,2,0,2,1,Software Engineer,200000,1,1
14570,California,0,4,2,2,0,2,1,Software Engineer,187000,0,1
14571,California,0,4,2,2,0,2,1,Software Engineer,171000,0,1
14572,California,0,4,2,2,0,2,1,Software Engineer,168000,0,2
14573,California,0,4,2,2,0,2,1,Software Engineer,202000,6,1
14574,California,0,4,2,2,0,2,1,Software Engineer,450000,10,1
14575,California,0,4,2,2,0,2,1,Software Engineer,385000,5,-1
14576,California,0,4,2,2,0,2,1,Hardware Engineer,200000,10,-1
14577,California,0,4,2,2,0,2,1,Software Engineer,159000,2,-1
14578,California,0,4,2,2,0,2,1,Software Engineer,190000,5,-1
14579,California,0,4,2,2,0,2,1,Software Engineer,158000,2,-1
14580,California,0,4,2,2,0,2,1,Data Scientist,400000,10,1
14581,California,0,4,2,2,0,2,1,Data Scientist,188000,2,1
14582,California,0,4,2,2,0,2,1,Software Engineer,212000,13,-1
14583,California,0,4,2,2,0,2,1,Hardware Engineer,315000,18,-1
14584,California,0,4,2,2,0,2,1,Software Engineer,374000,15,0
14585,California,0,4,2,2,0,2,1,Recruiter,135000,7,3
14586,California,0,4,2,2,0,2,1,Software Engineer,260000,9,-1
14587,California,0,4,2,2,0,2,1,Human Resources,135000,16,-1
14588,California,0,4,2,2,0,2,1,Software Engineer,182000,3,0
14589,California,0,4,2,2,0,2,1,Software Engineer,200000,4,-1
14590,California,0,4,2,2,0,2,1,Product Manager,295000,9,1
14591,California,0,4,2,2,0,2,1,Software Engineer,170000,5,1
14592,California,0,4,2,2,0,2,1,Technical Program Manager,254000,14,2
14593,California,0,4,2,2,0,2,1,Software Engineer,301000,5,0
14594,California,0,4,2,2,0,2,1,Human Resources,152000,7,-1
14595,California,0,4,2,2,0,2,1,Solution Architect,425000,12,1
14596,California,0,4,2,2,0,2,1,Software Engineer,300000,9,1
14597,California,0,4,2,2,0,2,1,Software Engineer,210000,3,2
14598,California,0,4,2,2,0,2,1,Software Engineer,520000,10,-1
14599,California,0,4,2,2,0,2,1,Software Engineer,480000,5,-1
14600,California,0,4,2,2,0,2,1,Hardware Engineer,329000,15,-1
14601,California,0,4,2,2,0,2,1,Software Engineer,280000,8,2
14602,California,0,4,2,2,0,2,1,Software Engineer,200000,3,-1
14603,California,0,4,2,2,0,2,1,Software Engineer,210000,3,2
14604,California,0,4,2,2,0,2,1,Software Engineering Manager,40000,3,-1
14605,California,0,4,2,2,0,2,1,Product Manager,120000,2,2
14606,California,0,4,2,2,0,2,1,Software Engineer,120000,6,1
14607,California,0,4,2,2,0,2,1,Hardware Engineer,217000,8,0
14608,California,0,4,2,2,0,2,1,Software Engineer,413000,15,2
14609,California,0,4,2,2,0,2,1,Software Engineer,271000,2,1
14610,California,0,4,2,2,0,2,1,Software Engineer,262000,3,2
14611,California,0,4,2,2,0,2,1,Software Engineer,618000,14,2
14612,California,0,4,2,2,0,2,1,Software Engineer,400000,10,1
14613,California,0,4,2,2,0,2,1,Product Designer,260000,10,-1
14614,California,0,4,2,2,0,2,1,Software Engineer,173000,4,2
14615,California,0,4,2,2,0,2,1,Software Engineer,145000,5,1
14616,California,0,4,2,2,0,2,1,Software Engineering Manager,775000,20,1
14617,California,0,4,2,2,0,2,1,Software Engineer,360000,6,2
14618,California,0,4,2,2,0,2,1,Software Engineer,262000,3,-1
14619,California,0,4,2,2,0,2,1,Software Engineer,180000,6,1
14620,California,0,4,2,2,0,2,1,Software Engineer,410000,4,4
14621,California,0,4,2,2,0,2,1,Software Engineer,220000,9,2
14622,California,0,4,2,2,0,2,1,Hardware Engineer,400000,17,-1
14623,California,0,4,2,2,0,2,1,Mechanical Engineer,173000,7,-1
14624,California,0,4,2,2,0,2,1,Software Engineer,215000,12,1
14625,California,0,4,2,2,0,2,1,Software Engineer,200000,19,-1
14626,California,0,4,2,2,0,2,1,Software Engineer,680000,10,1
14627,California,0,4,2,2,0,2,1,Software Engineer,364000,8,-1
14628,California,0,4,2,2,0,2,1,Software Engineering Manager,40000,3,-1
14629,California,0,4,2,2,0,2,1,Software Engineer,153000,0,2
14630,California,0,4,2,2,0,2,1,Hardware Engineer,200000,2,-1
14631,California,0,4,2,2,0,2,1,Human Resources,143000,4,1
14632,California,0,4,2,2,0,2,1,Software Engineer,195000,20,1
14633,California,0,4,2,2,0,2,1,Product Manager,162000,0,2
14634,California,0,4,2,2,0,2,1,Software Engineer,333000,10,1
14635,California,0,4,2,2,0,2,1,Software Engineering Manager,40000,3,-1
14636,California,0,4,2,2,0,2,1,Software Engineer,195000,3,2
14637,California,0,4,2,2,0,2,1,Hardware Engineer,151000,3,-1
14638,California,0,4,2,2,0,2,1,Product Designer,397000,7,1
14639,California,0,4,2,2,0,2,1,Software Engineering Manager,1355000,15,1
14640,California,0,4,2,2,0,2,1,Software Engineer,196000,0,1
14641,California,0,4,2,2,0,2,1,Software Engineer,267000,14,1
14642,California,0,4,2,2,0,2,1,Software Engineer,387000,3,-1
14643,California,0,4,2,2,0,2,1,Software Engineer,321000,8,0
14644,California,0,4,2,2,0,2,1,Software Engineer,427000,6,2
14645,California,0,4,2,2,0,2,1,Solution Architect,180000,3,-1
14646,California,0,4,2,2,0,2,1,Technical Program Manager,350000,12,1
14647,California,0,4,2,2,0,2,1,Software Engineer,272000,4,2
14648,California,0,4,2,2,0,2,1,Product Manager,355000,10,-1
14649,California,0,4,2,2,0,2,1,Software Engineer,185000,5,1
14650,California,0,4,2,2,0,2,1,Software Engineer,305000,14,-1
14651,California,0,4,2,2,0,2,1,Software Engineer,196000,2,1
14652,California,0,4,2,2,0,2,1,Software Engineer,210000,10,1
14653,California,0,4,2,2,0,2,1,Product Manager,436000,15,1
14654,California,0,4,2,2,0,2,1,Software Engineer,186000,2,2
14655,California,0,4,2,2,0,2,1,Mechanical Engineer,131000,5,2
14656,California,0,4,2,2,0,2,1,Software Engineer,280000,12,1
14657,California,0,4,2,2,0,2,1,Business Analyst,60000,0,-1
14658,California,0,4,2,2,0,2,1,Software Engineer,198000,7,1
14659,California,0,4,2,2,0,2,1,Software Engineer,268000,4,1
14660,California,0,4,2,2,0,2,1,Software Engineer,225000,4,2
14661,California,0,4,2,2,0,2,1,Software Engineer,289000,11,1
14662,California,0,4,2,2,0,2,1,Software Engineer,270000,0,-1
14663,California,0,4,2,2,0,2,1,Software Engineer,200000,15,-1
14664,California,0,4,2,2,0,2,1,Business Analyst,124000,5,2
14665,California,0,4,2,2,0,2,1,Software Engineer,357000,11,-1
14666,California,0,4,2,2,0,2,1,Software Engineer,146000,2,1
14667,California,0,4,2,2,0,2,1,Software Engineer,165000,2,2
14668,California,0,4,2,2,0,2,1,Software Engineer,275000,10,1
14669,California,0,4,2,2,0,2,1,Software Engineer,275000,0,-1
14670,California,0,4,2,2,0,2,1,Software Engineer,158000,0,1
14671,California,0,4,2,2,0,2,1,Software Engineer,1160000,23,2
14672,California,0,4,2,2,0,2,1,Software Engineer,201000,5,2
14673,California,0,4,2,2,0,2,1,Software Engineer,199000,1,1
14674,California,0,4,2,2,0,2,1,Software Engineer,177000,0,2
14675,California,0,4,2,2,0,2,1,Software Engineer,237000,5,0
14676,California,0,4,2,2,0,2,1,Software Engineer,153000,0,-1
14677,California,0,4,2,2,0,2,1,Software Engineering Manager,466000,20,-1
14678,California,0,4,2,2,0,2,1,Data Scientist,135000,10,-1
14679,California,0,4,2,2,0,2,1,Product Designer,165000,4,-1
14680,California,0,4,2,2,0,2,1,Software Engineer,256000,2,0
14681,California,0,4,2,2,0,2,1,Software Engineering Manager,865000,8,1
14682,California,0,4,2,2,0,2,1,Technical Program Manager,230000,1,-1
14683,California,0,4,2,2,0,2,1,Marketing,181000,6,1
14684,California,0,4,2,2,0,2,1,Data Scientist,190000,2,-1
14685,California,0,4,2,2,0,2,1,Software Engineer,138000,2,1
14686,California,0,4,2,2,0,2,1,Data Scientist,180000,2,-1
14687,California,0,4,2,2,0,2,1,Sales,180000,5,-1
